,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sat, Apr 18, 2015",2015,4,18,7:00p,True,MIL,W,False,103,91,1,0,W 1
1,"Mon, Apr 20, 2015",2015,4,20,8:00p,True,MIL,W,False,91,82,2,0,W 2
2,"Thu, Apr 23, 2015",2015,4,23,8:00p,False,MIL,W,True,113,106,3,0,W 3
3,"Sat, Apr 25, 2015",2015,4,25,5:30p,False,MIL,L,False,90,92,3,1,L 1
4,"Mon, Apr 27, 2015",2015,4,27,8:00p,True,MIL,L,False,88,94,3,2,L 2
5,"Thu, Apr 30, 2015",2015,4,30,7:00p,False,MIL,W,False,120,66,4,2,W 1
7,"Mon, May 4, 2015",2015,5,4,7:00p,False,CLE,W,False,99,92,5,2,W 2
8,"Wed, May 6, 2015",2015,5,6,7:00p,False,CLE,L,False,91,106,5,3,L 1
9,"Fri, May 8, 2015",2015,5,8,8:00p,True,CLE,W,False,99,96,6,3,W 1
10,"Sun, May 10, 2015",2015,5,10,3:30p,True,CLE,L,False,84,86,6,4,L 1
11,"Tue, May 12, 2015",2015,5,12,7:00p,False,CLE,L,False,101,106,6,5,L 2
12,"Thu, May 14, 2015",2015,5,14,8:00p,True,CLE,L,False,73,94,6,6,L 3
